name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T13:00:00,10.6,10.6,9.0,89.39,0.985,100.0,rain,0.0,0.0,59.0,33.1,210.0,1004.6,92.0,,131.6,0.5,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T14:00:00,10.6,10.6,9.0,89.89,0.313,100.0,rain,0.0,0.0,62.6,25.6,220.0,1005.8,53.7,,250.3,0.9,3.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T15:00:00,11.0,11.0,9.0,87.76,0.048,100.0,rain,0.0,0.0,59.0,33.1,210.0,1006.3,67.0,,449.3,1.6,4.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T16:00:00,10.3,10.3,9.4,93.92,1.723,100.0,rain,0.0,0.0,64.1,28.4,230.0,1007.6,76.1,3.0,402.0,1.4,4.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T17:00:00,10.6,10.6,7.9,83.36,0.947,100.0,rain,0.0,0.0,66.2,29.9,220.0,1007.0,65.1,,305.1,1.1,3.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T18:00:00,11.0,11.0,7.8,80.59,0.0,0.0,,0.0,0.0,63.0,25.9,240.0,1007.7,72.0,,224.3,0.8,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T19:00:00,10.7,10.7,7.9,83.11,0.02,100.0,rain,0.0,0.0,59.8,24.1,220.0,1007.5,62.1,,61.4,0.2,1.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T20:00:00,10.7,10.7,7.7,81.63,0.01,100.0,rain,0.0,0.0,52.9,24.8,200.0,1008.0,92.8,,9.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T21:00:00,9.7,6.7,7.8,88.38,0.997,100.0,rain,0.0,0.0,54.0,23.0,230.0,1009.6,100.0,18.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T22:00:00,9.5,6.4,7.9,89.51,0.776,100.0,rain,0.0,0.0,69.8,23.4,230.0,1010.1,100.0,,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-14T23:00:00,9.4,6.2,7.8,89.69,0.391,100.0,rain,0.0,0.0,74.2,24.5,240.0,1011.2,100.0,17.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T00:00:00,9.6,6.4,8.2,90.94,0.645,100.0,rain,0.0,0.0,65.9,25.6,240.0,1011.8,100.0,13.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T01:00:00,9.7,6.8,8.4,91.77,0.281,100.0,rain,0.0,0.0,58.3,22.3,250.0,1012.5,100.0,,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T02:00:00,9.9,7.9,8.6,92.07,0.03,100.0,rain,0.0,0.0,52.2,14.0,240.0,1013.2,100.0,,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T03:00:00,10.0,7.3,9.0,93.39,0.06,100.0,rain,0.0,0.0,44.6,20.2,240.0,1013.7,100.0,24.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T04:00:00,9.9,7.4,8.8,93.06,0.0,0.0,,0.0,0.0,38.5,18.7,250.0,1013.8,100.0,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T05:00:00,9.9,8.3,8.7,92.59,0.0,0.0,,0.0,0.0,34.6,11.2,240.0,1013.9,100.0,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T06:00:00,9.8,7.6,8.8,93.19,0.0,0.0,,0.0,0.0,31.3,15.5,210.0,1014.3,100.0,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T07:00:00,9.7,7.5,8.6,93.2,0.0,0.0,,0.0,0.0,27.0,15.5,210.0,1014.5,83.4,48.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T08:00:00,9.8,7.9,8.8,93.1,0.0,0.0,,0.0,0.0,22.0,13.7,210.0,1014.6,73.3,,27.5,0.1,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T09:00:00,10.3,10.3,8.9,90.88,0.0,0.0,,0.0,0.0,27.7,10.4,190.0,1014.7,95.8,,131.6,0.5,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T10:00:00,11.1,11.1,8.8,85.8,0.0,0.0,,0.0,0.0,28.1,13.0,210.0,1014.8,100.0,,171.8,0.6,2.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T11:00:00,11.6,11.6,8.9,83.71,0.0,0.0,,0.0,0.0,29.2,12.2,200.0,1014.7,100.0,,230.8,0.8,2.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T12:00:00,11.9,11.9,8.7,80.72,0.0,0.0,,0.0,0.0,32.0,9.4,180.0,1014.4,94.1,,444.9,1.6,4.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T13:00:00,13.0,13.0,8.8,75.83,0.0,0.0,,0.0,0.0,33.1,9.0,200.0,1014.1,90.4,,415.2,1.5,4.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T14:00:00,13.7,13.7,8.5,70.9,0.0,0.0,,0.0,0.0,36.4,13.7,210.0,1013.7,62.5,,410.7,1.5,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T15:00:00,13.9,13.9,8.5,69.65,0.224,100.0,rain,0.0,0.0,36.0,11.2,240.0,1013.0,66.9,,403.7,1.5,4.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T16:00:00,14.2,14.2,8.4,67.8,0.034,100.0,rain,0.0,0.0,35.6,12.2,190.0,1012.3,70.7,,468.1,1.7,5.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T17:00:00,13.8,13.8,8.2,68.89,0.504,100.0,rain,0.0,0.0,35.3,11.9,200.0,1012.2,62.1,,341.2,1.2,3.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T18:00:00,12.3,12.3,9.5,83.49,1.034,100.0,rain,0.0,0.0,33.8,8.6,150.0,1012.6,46.4,38.0,201.3,0.7,2.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T19:00:00,10.8,10.8,9.3,90.53,0.164,100.0,rain,0.0,0.0,31.3,9.4,190.0,1012.6,44.8,,64.4,0.2,1.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T20:00:00,9.7,9.7,8.7,93.44,0.0,0.0,,0.0,0.0,28.8,1.4,190.0,1012.7,13.0,,3.2,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T21:00:00,8.4,8.4,8.3,98.79,0.0,0.0,,0.0,0.0,23.8,4.3,190.0,1013.6,29.9,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T22:00:00,7.7,7.7,7.4,98.34,0.0,0.0,,0.0,0.0,13.3,0.7,350.0,1013.8,17.0,0.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-15T23:00:00,7.7,7.7,7.5,98.43,0.0,0.0,,0.0,0.0,13.3,2.5,10.0,1013.4,13.0,0.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T00:00:00,7.0,7.0,6.8,99.0,0.0,0.0,,0.0,0.0,13.3,2.9,130.0,1013.4,32.9,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T01:00:00,7.0,7.0,6.9,99.29,0.0,0.0,,0.0,0.0,13.3,1.8,130.0,1013.4,16.1,0.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T02:00:00,6.6,6.6,6.5,99.25,0.008,100.0,rain,0.0,0.0,13.7,2.9,300.0,1013.3,6.1,0.0,0.0,0.0,0.0,,Rain,rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T03:00:00,6.3,6.3,6.2,99.21,0.0,0.0,,0.0,0.0,13.3,2.5,340.0,1013.1,16.0,0.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T04:00:00,6.0,6.0,6.0,99.49,0.0,0.0,,0.0,0.0,13.0,3.2,340.0,1013.2,64.4,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T05:00:00,5.6,5.6,5.5,99.59,0.0,0.0,,0.0,0.0,12.2,4.3,330.0,1012.9,99.3,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T06:00:00,5.6,5.6,5.5,98.97,0.0,0.0,,0.0,0.0,11.5,4.3,350.0,1012.8,100.0,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T07:00:00,5.1,5.1,5.0,99.59,0.0,0.0,,0.0,0.0,10.8,4.0,320.0,1012.9,100.0,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T08:00:00,5.2,4.2,5.2,99.97,0.0,0.0,,0.0,0.0,9.4,5.4,360.0,1013.1,100.0,0.0,41.7,0.2,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T09:00:00,5.5,5.5,5.4,99.8,0.0,0.0,,0.0,0.0,13.7,4.3,340.0,1013.3,100.0,0.0,104.2,0.4,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T10:00:00,6.5,6.5,6.5,99.94,0.0,0.0,,0.0,0.0,14.0,2.5,90.0,1013.6,93.6,0.0,145.4,0.5,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T11:00:00,7.2,7.2,7.2,99.8,0.0,0.0,,0.0,0.0,15.1,3.2,240.0,1013.9,48.7,0.0,290.3,1.0,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T12:00:00,8.4,6.8,8.4,99.87,0.0,0.0,,0.0,0.0,17.6,9.7,210.0,1013.6,57.5,7.0,482.7,1.7,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T13:00:00,11.1,11.1,9.1,87.82,0.0,0.0,,0.0,0.0,21.2,10.1,210.0,1013.0,58.0,24.0,583.9,2.1,6.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T14:00:00,13.2,13.2,9.5,78.33,0.0,0.0,,0.0,0.0,27.4,13.7,200.0,1012.5,0.0,27.0,616.8,2.2,6.0,,Clear,clear-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T15:00:00,13.7,13.7,8.3,69.86,0.0,0.0,,0.0,0.0,28.1,11.5,220.0,1012.0,13.0,,472.4,1.7,5.0,,Clear,clear-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T16:00:00,13.8,13.8,8.3,69.35,0.0,0.0,,0.0,0.0,27.4,12.2,170.0,1011.9,51.0,46.0,420.4,1.5,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T17:00:00,14.1,14.1,8.3,68.2,0.0,0.0,,0.0,0.0,25.9,9.7,210.0,1011.8,62.2,49.0,282.9,1.0,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T18:00:00,14.2,14.2,8.6,69.11,0.0,0.0,,0.0,0.0,20.9,13.3,140.0,1011.9,70.8,48.0,193.6,0.7,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T19:00:00,13.1,13.1,8.8,75.33,0.0,0.0,,0.0,0.0,13.7,8.6,160.0,1012.6,74.4,45.0,75.6,0.3,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T20:00:00,11.7,11.7,8.8,82.68,0.0,0.0,,0.0,0.0,8.3,2.2,140.0,1012.8,80.7,29.0,6.4,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T21:00:00,10.4,10.4,9.2,92.29,0.137,100.0,rain,0.0,0.0,14.4,2.9,190.0,1013.8,69.0,28.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T22:00:00,10.3,10.3,8.2,86.6,0.405,100.0,rain,0.0,0.0,13.0,9.4,180.0,1014.0,62.1,,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-16T23:00:00,9.9,9.9,8.3,90.11,0.0,0.0,,0.0,0.0,12.6,2.9,210.0,1014.1,57.4,,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T00:00:00,9.1,8.3,8.5,96.17,0.0,0.0,,0.0,0.0,12.2,6.5,180.0,1014.2,48.7,16.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T01:00:00,8.5,8.5,8.1,97.28,0.0,0.0,,0.0,0.0,9.4,3.6,100.0,1014.3,53.2,13.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T02:00:00,8.4,8.4,8.1,98.49,0.0,0.0,,0.0,0.0,8.3,4.7,180.0,1014.3,32.8,14.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T03:00:00,8.1,8.1,7.9,99.05,0.0,0.0,,0.0,0.0,5.0,2.2,350.0,1014.3,52.2,1.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T04:00:00,8.3,8.3,8.1,99.18,0.0,0.0,,0.0,0.0,7.9,3.2,20.0,1014.4,47.3,4.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T05:00:00,8.1,8.1,7.9,98.81,0.0,0.0,,0.0,0.0,9.4,1.4,340.0,1014.2,84.3,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T06:00:00,7.9,7.9,7.7,98.71,0.0,0.0,,0.0,0.0,10.8,1.1,190.0,1014.2,99.7,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T07:00:00,7.9,7.9,7.8,99.46,0.0,0.0,,0.0,0.0,10.4,2.5,100.0,1014.6,100.0,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T08:00:00,8.0,8.0,7.9,99.47,0.0,0.0,,0.0,0.0,10.1,4.0,350.0,1014.9,100.0,0.0,30.8,0.1,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T09:00:00,8.5,8.5,8.4,99.08,0.0,0.0,,0.0,0.0,10.8,3.6,80.0,1015.0,100.0,4.0,82.9,0.3,1.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T10:00:00,9.3,9.3,8.5,94.68,0.0,0.0,,0.0,0.0,11.2,4.7,290.0,1015.4,100.0,10.0,212.7,0.8,2.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T11:00:00,10.7,10.7,9.0,89.37,0.0,0.0,,0.0,0.0,14.4,1.1,260.0,1015.0,76.8,15.0,292.3,1.1,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T12:00:00,12.4,12.4,8.8,78.43,0.0,0.0,,0.0,0.0,18.7,3.2,170.0,1014.5,38.2,24.0,491.8,1.8,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T13:00:00,13.0,13.0,8.4,73.67,0.169,100.0,rain,0.0,0.0,19.4,12.6,210.0,1013.8,11.1,48.0,572.5,2.1,6.0,,Rain,rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T14:00:00,14.2,14.2,8.7,69.36,0.209,100.0,rain,0.0,0.0,20.5,15.8,200.0,1013.0,35.7,,604.4,2.2,6.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T15:00:00,14.2,14.2,8.3,67.55,0.0,0.0,,0.0,0.0,21.6,14.8,270.0,1013.0,49.0,,558.8,2.0,6.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T16:00:00,14.5,14.5,7.7,63.77,0.0,0.0,,0.0,0.0,22.0,8.6,230.0,1012.7,61.6,,478.1,1.7,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T17:00:00,14.1,14.1,7.5,64.53,0.0,0.0,,0.0,0.0,21.2,9.0,240.0,1012.8,60.5,,336.9,1.2,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T18:00:00,14.2,14.2,6.9,61.66,0.0,0.0,,0.0,0.0,18.0,7.6,190.0,1012.5,63.4,,190.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T19:00:00,13.2,13.2,8.4,72.46,0.0,0.0,,0.0,0.0,16.6,5.8,200.0,1012.9,46.8,,64.7,0.2,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T20:00:00,10.9,10.9,8.4,84.38,0.0,0.0,,0.0,0.0,10.8,3.2,320.0,1013.5,71.5,49.0,5.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T21:00:00,9.5,9.5,8.1,91.11,0.0,0.0,,0.0,0.0,10.1,4.0,60.0,1014.0,0.0,31.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T22:00:00,8.8,8.8,7.7,92.67,0.0,0.0,,0.0,0.0,11.5,3.2,350.0,1014.5,86.3,40.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-17T23:00:00,8.1,8.1,7.6,96.47,0.0,0.0,,0.0,0.0,11.9,4.3,30.0,1014.6,79.0,16.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T00:00:00,7.4,6.6,6.9,96.59,0.0,0.0,,0.0,0.0,11.2,5.8,20.0,1015.1,61.9,5.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T01:00:00,7.2,7.2,6.7,96.64,0.0,0.0,,0.0,0.0,12.6,2.9,340.0,1015.0,78.4,9.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T02:00:00,6.7,6.7,6.4,98.1,0.0,0.0,,0.0,0.0,12.6,4.3,350.0,1015.1,90.7,15.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T03:00:00,6.3,6.3,6.0,98.09,0.0,0.0,,0.0,0.0,12.6,0.4,360.0,1015.3,91.6,0.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T04:00:00,6.1,6.1,5.9,98.42,0.0,0.0,,0.0,0.0,12.6,1.4,360.0,1015.3,71.5,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T05:00:00,6.1,6.1,5.9,98.51,0.0,0.0,,0.0,0.0,12.6,4.0,220.0,1015.6,40.6,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-09-18T06:00:00,5.9,5.9,5.8,99.34,0.0,0.0,,0.0,0.0,11.9,1.1,150.0,1015.7,45.4,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
